ObjectID,Latitude,Longitude,Altitude,
Boat-76,-49.2070617592133,115.998078556197,-0.00750797557668204,0.0904457123832613
Boat-96,13.5604503543649,54.3470311820713,0.907232130536608,0.092098765037868
Airplane-7,6.94387820053488,156.970594226108,10510.5965680918,0.0940395156047098
Boat-1,-27.7615217106472,-142.460576286635,0.711297864639961,0.0948379500180139
Boat-27,-56.4468164756122,-53.4203816408709,0.181533542850774,0.0957697050556987
Boat-93,-18.777033775909,168.919575303047,2.82558114119012,0.0978793139605601
Boat-44,-61.5510350592756,-153.407734253106,-4.51210657451104,0.0996415409822546
Airplane-55,43.2567218603166,153.982168799445,11198.0891953466,0.101237378887359
Boat-1,-27.7660902652224,-142.453731760074,0.0417893047417282,0.105437499825499
Airplane-9,-44.2900892959586,2.90355897402312,11448.3183609298,0.109782378888949
Boat-83,62.7436961330669,76.552792640774,-0.434953851920407,0.11071330940182
Boat-44,-61.5566670915405,-153.401698452289,2.77730294817241,0.113569553810525
Boat-1,-27.7670496688,-142.457593093765,-0.275563816335226,0.123231826926909
Boat-60,-15.8041126745594,-136.515955013527,2.53186118443822,0.123692520199689
Boat-60,-15.8049800383145,-136.521645129317,4.05636620085291,0.124730132615798
Boat-51,-37.9089946217784,171.268571257336,-2.27862416142597,0.125471135135018
Boat-63,-56.495259389458,-51.3713889433753,3.69892496462936,0.134245472528327
Boat-82,61.6693580864784,7.82016763555373,4.6068512489208,0.136150288128334
Boat-43,13.353356425372,-28.1556947708921,3.32679362409285,0.137273050606442
Boat-25,66.2856122192285,14.1540090426521,4.89316241455291,0.137742540232968
Boat-84,64.4305000588039,-113.416180603588,-0.683827041324192,0.144242694461611
Boat-11,62.6440151786883,-128.444918292013,3.99346169899389,0.145357276034782
Boat-79,66.6817876445569,131.503739306022,0.245086964687046,0.145367939578379
Boat-47,70.2509112152338,40.4348403066398,4.13366427335683,0.148857337300324
Boat-48,51.0335313285205,15.6628349680426,1.35846441310161,0.150176035239927
Boat-82,61.6744726260739,7.82048554517872,-0.0769404920839643,0.150689912535848
Boat-57,1.35397944047441,90.3592184532223,1.25713513617757,0.151769779426821
Boat-91,-50.3250456776217,169.360157474161,1.02654971808558,0.154306519510877
Boat-28,30.2877084731867,84.2403228962978,-0.569237917760936,0.158112712645776
Boat-78,39.88517902508,-93.269556465518,3.45295758636985,0.15883674008832
Airplane-42,25.8280527127864,-70.2700299893275,11291.9192917085,0.158937803535134
Boat-46,53.8437157936161,-78.1155687966497,0.792515987245142,0.159020836140846
Boat-17,63.2559371036976,-171.597524767831,0.69508421445997,0.160730158797804
Boat-36,-53.4238192709334,116.643651623968,-2.45336187422313,0.16133007205709
Boat-74,75.0676735061391,-178.421379916339,2.56306793558998,0.161997318853568
Boat-75,27.2367314349021,-103.317254707858,2.7332325684963,0.162507815090336
Boat-96,13.5527093163924,54.3481333315075,-1.67704088031803,0.166643133919475
Boat-87,-54.752241789855,-19.8662348115236,-2.4081107498935,0.168978941563705
Boat-88,68.3518971170905,42.1567474627972,0.790550817196735,0.170302563673631
Boat-32,-22.0026532641793,-50.0059236054228,0.169785392145878,0.172428031665215
Boat-21,-48.9818975948704,149.628700374576,2.74956196976907,0.173110437534884
Airplane-16,40.5215843251224,76.7923514545025,11149.5161581577,0.174947253141813
Boat-53,-79.7174827126789,89.2385906830298,-3.8823878011635,0.175988440000015
Boat-48,51.0331907019042,15.6672980726651,1.23615177503855,0.177561284562066
Boat-23,-89.9354981537584,-167.195999470692,2.27698818913941,0.178647365769764
Boat-63,-56.4950996944778,-51.3768240355406,2.94641948789238,0.178790496585155
Boat-94,76.8461240434411,127.481480436232,1.21639767701569,0.179372925093035
Boat-73,-55.1037316199939,-28.946155945191,2.14387106521854,0.180318359930129
Boat-77,77.8450313431633,122.396960910202,2.9629941456927,0.184547495653322
Boat-14,1.74919649679072,51.171855143197,0.112337043367167,0.185284826163056
Airplane-22,-25.0618345552477,-96.0868773401711,9899.09738142148,0.185345224635425
Boat-77,77.846642615188,122.387754248852,3.93559119591705,0.190051371735672
Boat-24,82.3994774431419,74.7534998941234,0.85397117958783,0.199208989874322
Boat-5,73.0606991123534,123.660478793865,-0.778303998500193,0.199503003932293
Boat-74,75.0711899946813,-178.418333229413,-1.45707960630454,0.199762483104248
Airplane-52,-37.6996472639192,-117.652615656534,10871.6489319211,0.200922825939302
Boat-79,66.6845278775423,131.505461984014,1.76815948112898,0.204341121540077
Airplane-16,40.5277031797741,76.7490942177835,10771.7987178229,0.204746393846153
Boat-50,-75.1688088708747,49.7093771300844,-0.30642051930347,0.20642547727781
Boat-49,-27.8577591024227,-75.0916246805505,2.23594555739649,0.210285763477219
Boat-81,-40.0906813825049,42.7108319117076,-3.88146215032673,0.212343346655351
Boat-93,-18.7729781880723,168.919453431984,-2.55467640770398,0.212703568631262
Airplane-30,23.1720053108843,-6.41975857223402,10512.1908961321,0.213176380070924
Boat-79,66.6825935141133,131.510982026478,0.147756247067032,0.215546786062365
Boat-12,-25.0202590974425,-92.4584494282204,2.75341139842436,0.216158842050345
Airplane-22,-25.0674492683696,-96.1119317174145,10032.4291638985,0.220274321754122
Boat-29,-65.4814626571943,160.315142581988,4.00600507932652,0.224929463732312
Boat-61,76.5468316928763,56.9839171648463,-1.74466419261064,0.233084857070566
Boat-77,77.8437853896709,122.395489986464,3.82037818995313,0.233449272035708
Boat-78,39.8920344731531,-93.2629390349174,0.122319498480558,0.234438000478835
Boat-4,-3.35733057798902,-163.702548625711,-0.894906235597157,0.235177380724969
Boat-85,85.8740422504064,68.1524996374201,-2.03562007535589,0.2355474908433
Airplane-30,23.1707435512984,-6.42001826679822,10436.9086306784,0.238940587164772
Boat-54,63.4640116044494,-32.7770892943121,0.799011604716892,0.238996158754301
Boat-36,-53.4288393770529,116.646541836927,-2.7930134559337,0.249730420866457
Boat-94,76.8429063630862,127.480445820412,1.77116183614263,0.251106038836586
Boat-84,64.4331822321855,-113.417437165962,0.0829706283032907,0.251717951097547
Boat-17,63.2572967461338,-171.591112527316,0.585385422239589,0.254268279861846
Airplane-26,6.7620083991291,-154.828911063521,11188.29541817,0.256479663669103
Boat-51,-37.9088654172774,171.261761097738,-0.576596935191937,0.2575319241058
Airplane-26,6.77588756441682,-154.833065512381,10443.4080879306,0.262749698763615
Boat-45,5.7830585325468,-118.446406283763,-1.77858522668927,0.263287717825882
Boat-54,63.4603661383881,-32.7694401231357,0.598140063058334,0.263484003628366
Boat-53,-79.7189935042992,89.2371092662368,3.88359687118523,0.264108745007543
Boat-11,62.637457699225,-128.443279126535,-0.547291641317846,0.268170560304813
Boat-59,-84.5843697781585,-141.510291662934,0.675557492418502,0.268892339574702
Boat-13,-53.6442022591214,-139.723758550945,1.31267811459224,0.272287870091604
Boat-64,6.09749748955216,-145.596177220093,4.64598782279689,0.273520263962528
Boat-89,-47.6332838764001,-142.904233504974,3.05877897900674,0.274083742857983
Airplane-65,-61.2388681162082,-2.80556405668949,11315.9932844933,0.280425440721867
Boat-66,72.9092807468949,-98.8393382767874,2.7705416176702,0.2838467172919
Boat-21,-48.9800419102535,149.633927750982,1.21767317545882,0.285332242072798
Boat-46,53.8456403206561,-78.1157095755417,1.78540639826483,0.285347081715339
Boat-25,66.2809875034451,14.1597928641831,-0.725313968410217,0.285488595387421
Boat-61,76.54133938111,56.9832634712558,-0.25037072887168,0.285872667372732
Boat-59,-84.5785874380312,-141.506292784253,3.22136319052893,0.286167665316028
Boat-58,-52.0238018841821,-58.6981799445817,-2.15619234380785,0.286933136931646
Boat-13,-53.6430249903872,-139.726084024995,-0.0946394125827719,0.287419648075695
Boat-99,-11.926356512574,73.2235605268463,2.47429968082973,0.288936248342019
Boat-53,-79.7185212885908,89.2370217324357,-0.567898208852708,0.290877244922963
Boat-63,-56.4936527032548,-51.3765905914989,1.07838592541754,0.292161124262704
Boat-17,63.2539363904048,-171.593633481845,0.155942665966346,0.29713139528962
Boat-64,6.09709206047912,-145.595533735244,-1.15297265341304,0.29843137231974
Boat-74,75.0721728273085,-178.415667272576,0.558074182655147,0.29894267794505
Boat-28,30.285034491874,84.2327028471849,-0.362584620773649,0.299454467523113
Airplane-68,-83.6945621705721,61.4574292180097,10005.6104532568,0.302019040442854
Boat-64,6.08907716776895,-145.593567242727,-1.22724537399295,0.305687957489577
Boat-3,-7.59203870140165,-74.7275654279432,-0.671694220161595,0.305710142099039
Airplane-26,6.74622380902581,-154.792465401602,11056.9589799223,0.309346293859729
Boat-21,-48.9824037362998,149.62507573852,1.10891155374659,0.309399090728821
Boat-60,-15.8027812261716,-136.519314908528,4.27127704446092,0.31080121548259
Boat-88,68.347309067638,42.1589393516767,4.20210642886155,0.312977189286826
Boat-53,-79.7212235396067,89.2364838511055,0.901974331639678,0.315410470862627
Boat-76,-49.2059659465735,116.004647030778,-0.949584441411928,0.317636045138926
Boat-20,26.0935818401093,96.1514484803883,0.0439963073659309,0.326058541666863
Boat-28,30.2883805598849,84.2306424289746,1.59836877829608,0.327177340542678
Boat-56,-46.9061558594376,89.6921994835624,2.04560590067925,0.329017467607214
Boat-47,70.2552976119182,40.4363993586408,-2.4967229432549,0.330123469291294
Boat-87,-54.7493240098183,-19.8629930859271,1.82458048827441,0.331789556166677
Boat-18,70.7789719880396,-154.24942016712,0.479383762564813,0.332858640566374
Airplane-15,24.3207766453511,23.1319113542588,10864.312093228,0.333818058384723
Boat-80,-64.4210095538368,142.139405136791,4.09148680279751,0.334722786935012
Boat-54,63.4576860187414,-32.7689113688967,0.0184811806908359,0.33510145962043
Boat-18,70.7744760680605,-154.245182411323,-1.34521153127305,0.338336056387058
Boat-88,68.3472269748374,42.1561666720432,0.252796137909293,0.341337200696842
Boat-28,30.2843739527798,84.2324981425589,1.74814788051838,0.343901446581591
Boat-81,-40.0901624346853,42.7074065419585,0.147624251580745,0.347562015386541
Boat-57,1.35717911735005,90.365598320116,-0.00206526938094487,0.354704701066449
Boat-17,63.2537770571078,-171.590267704055,0.649289575020268,0.357684544776577
Boat-82,61.6746576398843,7.81987178110499,0.0585589772759756,0.361397197955585
Boat-34,17.2532472166681,9.05914034612597,2.02538180227956,0.36165519830332
Boat-19,57.6663999799207,17.1887828139411,-2.30521596054997,0.362090380695743
Boat-23,-89.9369182221983,-167.198363825155,2.63589701286598,0.363297622364335
Airplane-68,-83.7024705474287,61.4471925790923,10974.39714606,0.363442097584967
Boat-78,39.8917451320114,-93.2655503339609,3.25412515208991,0.363850658041297
Boat-75,27.2427511700059,-103.31574221688,2.39783358759405,0.366653877287643
Boat-13,-53.6459821066284,-139.721117278384,0.484876465873453,0.367760963971235
Boat-5,73.0561889236729,123.654787496588,-0.251714482301983,0.371247583708934
Boat-18,70.7806901275643,-154.2508703079,-0.957186708848428,0.373024660575609
Boat-5,73.0600344273368,123.655096821103,-1.13161355149135,0.380886621892594
Boat-47,70.2496388263232,40.4366819510161,-4.34512184833444,0.381541485043724
Boat-38,-0.279423548102471,-54.0618009199972,-2.97243447697328,0.381620297583167
Boat-93,-18.7774957026714,168.911399198651,-1.28352125771148,0.382902044471574
Airplane-97,-17.0238540868624,-41.194249951289,10637.9780800185,0.386832630207159
Boat-28,30.2826716584072,84.2315886348671,2.97123054835797,0.387184779135516
Boat-21,-48.9767159524986,149.633855614316,4.65604470586891,0.387801478093102
Boat-66,72.9077320441425,-98.8368674055244,1.7986286772648,0.389266975053749
Airplane-52,-37.7207256001856,-117.622878063023,11032.7691015237,0.389943668684823
Boat-1,-27.7639220951909,-142.451822883482,0.0680410899181299,0.391237107442591
Boat-32,-21.9990647908563,-50.0147480629646,0.588844920903747,0.393900210237513
Airplane-62,18.7897657972912,-165.742310336267,9521.29805507894,0.39500944843581
Boat-36,-53.4304905845353,116.643145656972,-4.78212569289938,0.397126294731853
Boat-89,-47.6399138852429,-142.905034922396,-2.01579822449293,0.400530676296486
Boat-99,-11.9270216641155,73.2246933773893,-1.05176256336422,0.40459901947254
Boat-57,1.3560258797455,90.3688428085361,1.35540387185151,0.404980520596113
Boat-48,51.0244504131384,15.6654050089095,0.222443754296385,0.405514563689477
Boat-85,85.878537345782,68.1458804086997,1.08045001260974,0.405886113399105
Boat-20,26.0892392506695,96.1466046179146,0.0802044673841027,0.41014379363551
Boat-86,71.9466460013184,116.103526209674,1.11088264454653,0.414323953825999
Boat-67,87.8970162499141,-39.276172548461,-0.480962047163636,0.416234538460522
Boat-90,81.7169798865055,178.260543619516,1.90329729654618,0.418156092595543
Boat-10,12.0340009603201,97.4771483409414,-0.884639932946254,0.420392184284533
Boat-43,13.3560591085439,-28.1551375289844,-1.6590617060948,0.422067362965679
Boat-84,64.4341798481683,-113.42090297702,2.42671149450736,0.423009751981762
Boat-2,-69.1335239159893,-178.753633378806,-3.17303609046762,0.424734948780702
Boat-92,-59.9754004173663,-142.422623481286,-1.31561131548014,0.425778630192872
Boat-58,-52.0229923795533,-58.7064264349283,-0.496641518483589,0.430354469659085
Boat-91,-50.3167748246325,169.358795669257,2.59029767021306,0.432517919555843
Boat-51,-37.9044674531354,171.264918682237,-4.67879434665388,0.433081076424561
Airplane-97,-17.0590832459053,-41.1860990219124,10937.0742445938,0.433971060646453
Airplane-72,-18.3815363068945,27.1420615825489,9890.07048517212,0.436563743662011
Boat-34,17.2524934325046,9.05775544777374,4.01096255404054,0.437146892376295
Boat-5,73.0517223085887,123.653813404217,-2.80214416592791,0.439104122869721
Boat-32,-22.0034634927651,-50.0143599817804,0.708686775355047,0.440562773355199
Boat-14,1.74568667911059,51.1680721221519,0.948283982086935,0.440853922726139
Boat-2,-69.1325957527801,-178.752426656741,1.99321692898954,0.442267187941456
Boat-44,-61.5529639353931,-153.40286894937,-0.713227357328453,0.442729054537582
Boat-45,5.77685088160609,-118.44714894018,-0.0886033028919471,0.444361268687747
Boat-19,57.6613255678323,17.1806028358361,-0.824813550488798,0.452036982157269
Boat-36,-53.4286780851639,116.650338328858,2.41315641125598,0.455794123621139
Boat-44,-61.5483820719688,-153.406879972065,-1.40041656918535,0.458837783661416
Boat-95,-81.3573724827781,-51.0457089501019,0.467352722659481,0.459389021931813
Boat-10,12.0385460703078,97.4854305011351,-2.32976201040884,0.46203292000488
Boat-94,76.8449451652925,127.484638221972,1.9519053376348,0.467301862128027
Airplane-41,44.2668842644082,-36.7023408431664,10242.7676422978,0.469969131126128
Airplane-6,-47.2669210236102,-44.9596179765767,9528.93962884511,0.471874269129344
Boat-2,-69.131394799384,-178.747989541012,-0.978085174209273,0.472548057893077
Airplane-62,18.8143064478152,-165.725502196049,9777.11592518253,0.473745435012021
Airplane-35,-65.5112755409479,161.15817489831,10925.9627223357,0.474445369381164
Boat-77,77.8513971664239,122.395477170898,1.97292601315433,0.480813952967213
Airplane-40,70.472565386441,-83.1753221979667,10244.9219126369,0.481262164269332
Boat-27,-56.4466166410646,-53.4210404137101,-0.453695844195751,0.481832725761202
Boat-69,-19.7825340947753,-102.575773992662,1.24780841640306,0.488923599287885
Boat-89,-47.6404926100024,-142.906113155854,-2.75892938153405,0.491753858590268
Boat-11,62.6394293561179,-128.441690029334,2.30078757543524,0.492906762135279
Boat-32,-22.0070031512522,-50.0123519398927,0.410724793823909,0.493329560674532
Boat-61,76.5394002644274,56.9844330474228,0.792970720166202,0.494004670770501
Boat-85,85.8785957642477,68.1532266556173,-2.74795370771926,0.494718472059738
Boat-73,-55.0998063110243,-28.944194001093,4.0584683381882,0.49606354116707
Boat-32,-22.0068811083246,-50.0102028320917,0.0312878652343694,0.497523234394726
Boat-45,5.78034165656583,-118.45373557087,-0.831967232722935,0.501669606581158
Airplane-40,70.4780059319045,-83.176526247475,10130.7530146941,0.506802427462317
Boat-84,64.4343342163262,-113.41760401126,0.603657304967343,0.506982927641059
Boat-27,-56.4474490521926,-53.4185590323224,-2.95870337752367,0.515969599594183
Boat-92,-59.9803987114015,-142.419329048588,-3.50221053760595,0.516677386387786
Boat-33,50.3869654446571,103.380950984317,-3.82288361487769,0.517611533455015
Boat-78,39.8856260162049,-93.2605461215666,0.827963652903513,0.518606841702155
Airplane-6,-47.2774607925264,-44.9618770065875,9938.28987112777,0.522057728787608
Airplane-39,-57.0757735247295,145.835104728215,11800.5035482256,0.522673680968598
Boat-38,-0.281848344869955,-54.0622449485511,0.897172935125698,0.525179083889556
Boat-33,50.3861600683757,103.37889841774,-1.77101921426338,0.526955912558765
Boat-33,50.3854910748611,103.379056489794,-2.49456693081648,0.529565973571689
Boat-56,-46.9019720573401,89.6907916552158,-1.10183915037122,0.535537086266711
Boat-17,63.2498351702338,-171.599121865598,0.884608634687018,0.537164891324754
Boat-57,1.36243085275347,90.3662283930586,0.516597730942342,0.538240591444388
Airplane-41,44.2430714890879,-36.7142896977898,10684.6053411716,0.541061718560115
Boat-45,5.77595644083875,-118.451004910712,0.384418352991754,0.54748028543391
Boat-82,61.668431936684,7.82410067676574,3.61794630125321,0.54991816485053
Boat-58,-52.0298028804949,-58.7007576851379,-0.48058180456504,0.551034683059266
Boat-73,-55.106433185475,-28.943819128081,0.125971476929005,0.553884563478393
Boat-46,53.8460074721441,-78.1220948728753,0.344945705956236,0.553913954947317
Boat-67,87.8955720468243,-39.2705853858732,-4.00183209852489,0.554486352100436
Boat-23,-89.935453539176,-167.197040283926,1.55704345256918,0.555040067558191
Boat-11,62.6374209185724,-128.437329114036,-0.121394391992625,0.561148120935822
Boat-70,85.2195001228359,-71.8584687409454,-0.0855293512973745,0.561353877084249
Boat-53,-79.7225078029066,89.2350462286509,-2.60232078552698,0.563490153345665
Boat-49,-27.8571822647923,-75.0864979069181,-0.91663029945282,0.566308825925425
Boat-64,6.09044728427678,-145.592757570826,2.61582091190821,0.570413241319138
Airplane-72,-18.4271988806586,27.1326241014823,10772.4375098384,0.571483672725197
Airplane-98,25.2360875032477,109.317049087275,10148.3113603341,0.573137578838035
Boat-43,13.3617284456674,-28.1527113074164,-0.357459238217148,0.574100999769396
Boat-45,5.77757930904622,-118.452856210239,-1.49528248669944,0.576444813917766
Boat-69,-19.7895464015291,-102.573071061522,4.32391746414155,0.57704905553408
Boat-95,-81.3537459654641,-51.0392346904502,-0.851565683977311,0.58032339365017
Airplane-16,40.5387799888809,76.7869550866752,11051.5088530604,0.580561871947037
Boat-81,-40.0854221417886,42.7081010258089,-2.64712941606578,0.581649510042846
Airplane-8,48.4047162505736,109.346054361157,10712.9875689572,0.583278344980621
Boat-61,76.5448890211719,56.982009068912,-1.88646194310919,0.584145197199037
Boat-71,-20.1612249392817,155.722050475077,-0.00477853423014185,0.587040633480447
Boat-70,85.2170597677223,-71.8647868252524,-2.96581407116226,0.587517390646935
Boat-38,-0.281664667409837,-54.0587181007239,-4.50197058664593,0.589662274752139
Boat-11,62.6360486672653,-128.444125280468,1.11087588197428,0.590092214278497
Boat-83,62.7495386421901,76.5549344317977,-1.84712435644798,0.595832377181283
Boat-83,62.7410311294976,76.5512276792616,-4.07786890299316,0.595929049909187
Boat-24,82.4009023964257,74.7490519213473,-0.373618884627986,0.597502409953073
Boat-49,-27.8616094714754,-75.0868223411603,-1.51318550394414,0.600106924254916
Boat-91,-50.3218089463745,169.361954928959,2.05489784444363,0.604324584799796
Boat-29,-65.4816918727361,160.314920603794,-1.97642678604804,0.610363172412845
Airplane-97,-17.0583200805096,-41.1605594195033,11032.1660934012,0.612765325106737
Boat-59,-84.576901031311,-141.501000546504,3.66778736427163,0.614103388365258
Boat-43,13.3598804653573,-28.1541339477483,-0.701428210224401,0.615752342641284
Boat-78,39.8888355355303,-93.2688837701949,0.997644074857708,0.616806832971441
Boat-24,82.3981530094759,74.7523707164138,-0.893721458008804,0.620423699276691
Boat-12,-25.0193601656176,-92.4654548113277,2.27686239357862,0.620565436314667
Boat-90,81.7141426598239,178.254302916144,-2.2732443453383,0.623791468764441
Boat-25,66.2821896877355,14.1562920745082,2.54595503931545,0.625736859257058
Boat-50,-75.1633295212954,49.7154177799041,-3.20520819169395,0.625752996404987
Airplane-9,-44.2848595003724,2.88551379035653,11625.1448408208,0.626462754062701
Boat-14,1.74688556763041,51.1652709249526,0.628888982016988,0.628331587080091
Boat-4,-3.35621120918042,-163.706599721123,1.20303046751979,0.629785242538297
Airplane-15,24.2989132583728,23.136234574692,11405.462767883,0.633014042833984
Boat-20,26.0913288537269,96.1462285940108,-1.99572047809204,0.647539366347667
Boat-91,-50.3213695149171,169.357555838428,-2.11443203261469,0.649225666561507
Boat-19,57.6592386285018,17.1886675771608,0.171223631414729,0.654270821926948
Airplane-39,-57.0291562469832,145.864949354256,11476.3981682811,0.658201065541127
Boat-66,72.9103385953349,-98.8350710727927,2.16294800877611,0.659926252810857
Boat-96,13.5593987277648,54.3468345196609,-3.73898654181634,0.660076074276509
Boat-13,-53.6448462766673,-139.719542706872,0.399457046032978,0.664864479884608
Boat-76,-49.2039774284716,115.995851519677,1.80195757047245,0.665287576345578
Boat-10,12.036419551207,97.4831575029677,-2.66025479607518,0.669407185427675
Boat-48,51.0283766337454,15.6651332610629,1.90624082716419,0.66957011520157
Boat-92,-59.9772441502095,-142.419841920689,-2.72314251817931,0.671196982379895
Boat-99,-11.9306897204873,73.2283156635217,-1.88868832479129,0.680432559775527
Boat-71,-20.159779114537,155.724119292837,-3.59498148063295,0.68158365022552
Boat-77,77.8515375784141,122.388602829812,2.89960545718166,0.681606582672786
Boat-70,85.2208398008916,-71.864712231585,0.643870332174606,0.684001894391895
Boat-92,-59.9805878578153,-142.425177126592,1.38353897627639,0.68508913588117
Boat-18,70.7824930698009,-154.250952871587,0.129965604372501,0.688585159263388
Boat-71,-20.1580230376315,155.728048317118,-1.2685550662426,0.697415192444719
Boat-83,62.7481576684156,76.5501325027573,-1.23082856871388,0.699251831515464
Boat-73,-55.1080170609106,-28.9498374115417,1.73643718178996,0.699397164987252
Boat-80,-64.4145708532139,142.136882555939,-3.99017603377986,0.702625284649021
Boat-14,1.74748415326355,51.1668113412546,0.228009672553017,0.706342819728907
Boat-87,-54.7519750848332,-19.8656629539155,1.70574782686269,0.707748407798336
Boat-86,71.9485659313897,116.108832912557,4.29407876111223,0.708325594160951
Boat-67,87.9035689824945,-39.2726152827281,-3.85539646011592,0.70968636529267
Airplane-31,22.5332329307751,85.1436204922698,9587.56023917397,0.712133597742154
Boat-86,71.9457931278392,116.103138220159,0.0626365897782794,0.713491723684478
Boat-24,82.3955097729896,74.752938176622,-0.0220928211146465,0.717073900265357
Boat-71,-20.1567138772671,155.729368870652,2.0190775833748,0.720183657461901
Boat-29,-65.4854023649836,160.313095883129,-2.3201514441151,0.72110448460252
Airplane-6,-47.3026765270054,-44.9252903804582,10116.7698133625,0.723373625017878
Boat-60,-15.8026832555863,-136.52172136173,2.29005152783211,0.724768652898795
Boat-43,13.3569707192953,-28.1596769189606,2.29975377440354,0.726150451490601
Boat-36,-53.4289194603164,116.649613564059,3.42515763573344,0.729547932574709
Boat-85,85.8728528273208,68.1540535240164,-0.588340008946735,0.732239857294443
Airplane-37,62.3739277179608,-122.512266309453,10262.99788845,0.735997437338214
Boat-48,51.0326613215033,15.6706259219545,1.3268874457602,0.73627481590728
Boat-20,26.097364993035,96.1469333609661,-1.97615479711666,0.736434881684459
Boat-4,-3.35480251669325,-163.707367418893,-0.154398054009032,0.737284657127482
Airplane-8,48.4496128029371,109.341789260743,10575.879581503,0.738551375368253
Boat-90,81.7145177765917,178.261644026984,-2.21817906847727,0.741485810527104
Boat-99,-11.9218172601599,73.2225319369617,0.115660733525043,0.74151959336015
Boat-66,72.9098007728022,-98.840297772557,-0.289628152456217,0.742091115887757
Boat-61,76.5431245247035,56.9882556099302,0.512141308142937,0.748521636223162
Boat-19,57.6602705289208,17.1803725745733,1.05537057346948,0.749042852587605
Boat-79,66.6880345470651,131.504856612351,0.993808938089713,0.751080121653967
Boat-1,-27.7665784351283,-142.452825648908,-0.132834850389247,0.751105568590844
Boat-27,-56.4516600621916,-53.4216773253276,-1.75667969247638,0.755155699825812
Boat-27,-56.450401323477,-53.4182746708173,-2.32336206830709,0.7559649963846
Boat-2,-69.1287733688826,-178.754721432333,-2.99942710508403,0.761941868263162
Boat-70,85.2241291247987,-71.8579934580376,0.547805294761791,0.763335587297293
Boat-3,-7.58912170588091,-74.7345038153829,-0.751577952833876,0.766577371998406
Boat-54,63.4600602964987,-32.777847445618,0.185884288640224,0.768172838452777
Boat-21,-48.9746596726426,149.62484030673,1.01714513598603,0.770665207584761
Boat-89,-47.6345093369881,-142.905254763321,3.33406078120766,0.772327380645953
Boat-50,-75.1707786636213,49.707183881862,-3.69082890967171,0.77278357267856
